VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
1,1/1/17 1:47,1/1/17 2:01,N,1,49,61,1,2.3,11,0.5,0.5,4,0,,0.3,16.3,1,1
1,1/1/17 1:47,1/1/17 1:59,N,1,260,82,1,1.6,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,1/1/17 1:47,1/1/17 1:56,N,1,85,89,1,1.4,7.5,0.5,0.5,0,0,,0.3,8.8,4,1
1,1/1/17 1:47,1/1/17 1:49,N,1,226,226,2,0.4,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
1,1/1/17 1:47,1/1/17 1:56,N,1,83,129,1,1.5,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,1/1/17 1:47,1/1/17 1:57,N,1,69,126,1,1.9,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,1/1/17 1:47,1/1/17 1:52,N,1,7,7,1,0.8,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,1/1/17 1:47,1/1/17 1:59,N,1,235,127,1,2.2,10,0.5,0.5,0,0,,0.3,11.3,2,1
1,1/1/17 1:47,1/1/17 1:48,N,1,223,223,1,1.1,2.5,0.5,0.5,0,0,,0.3,3.8,3,1
1,1/1/17 1:47,1/1/17 1:52,N,1,82,260,1,1.1,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:47,1/1/17 2:08,N,1,97,14,1,10.2,30,0.5,0.5,0,0,,0.3,31.3,2,1
1,1/1/17 1:47,1/1/17 2:38,N,1,255,142,1,8.6,37.5,0.5,0.5,6.98,0,,0.3,45.78,1,1
1,1/1/17 1:47,1/1/17 2:00,N,1,61,106,1,2.1,11,0.5,0.5,2,0,,0.3,14.3,1,1
1,1/1/17 1:46,1/1/17 1:57,N,1,66,231,4,2.4,10.5,0.5,0.5,2.95,0,,0.3,14.75,1,1
1,1/1/17 1:46,1/1/17 2:32,N,1,80,263,1,9,36,0.5,0.5,3,0,,0.3,40.3,1,1
1,1/1/17 1:46,1/1/17 1:52,N,1,65,49,1,1.1,6,0.5,0.5,10.7,0,,0.3,18,1,1
1,1/1/17 1:46,1/1/17 1:54,N,1,256,256,1,0.9,6.5,0.5,0.5,2.3,0,,0.3,10.1,1,1
1,1/1/17 1:46,1/1/17 2:24,N,1,228,141,1,14,43,0.5,0.5,8.85,0,,0.3,53.15,1,1
1,1/1/17 1:46,1/1/17 1:56,N,1,65,52,1,1.5,8.5,0.5,0.5,1.95,0,,0.3,11.75,1,1
1,1/1/17 1:46,1/1/17 1:55,N,1,152,243,1,4.2,14,0.5,0.5,0,0,,0.3,15.3,2,1
1,1/1/17 1:46,1/1/17 1:56,N,1,223,260,1,2.5,10.5,0.5,0.5,0,0,,0.3,11.8,1,1
1,1/1/17 1:46,1/1/17 1:51,N,1,41,151,1,1,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:46,1/1/17 1:47,N,1,17,17,1,0.4,3.5,0.5,0.5,0.95,0,,0.3,5.75,1,1
1,1/1/17 1:46,1/1/17 1:49,N,1,95,95,1,0.6,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,1/1/17 1:46,1/1/17 1:55,N,1,116,42,1,1.3,8,0.5,0.5,1.85,0,,0.3,11.15,1,1
1,1/1/17 1:46,1/1/17 1:48,N,1,179,179,1,0.7,4,0.5,0.5,1.05,0,,0.3,6.35,1,1
1,1/1/17 1:46,1/1/17 2:03,N,1,65,225,2,3.5,14.5,0.5,0.5,3.95,0,,0.3,19.75,1,1
1,1/1/17 1:46,1/1/17 1:49,N,1,61,189,1,0.6,4.5,0.5,0.5,1,0,,0.3,6.8,1,1
1,1/1/17 1:46,1/1/17 1:54,N,1,256,17,2,1.7,8,0.5,0.5,1.85,0,,0.3,11.15,1,1
1,1/1/17 1:46,1/1/17 1:59,N,1,247,147,1,2,11,0.5,0.5,0,0,,0.3,12.3,2,1
1,1/1/17 1:45,1/1/17 1:49,N,1,74,41,1,0.8,5,0.5,0.5,1.7,0,,0.3,8,1,1
1,1/1/17 1:45,1/1/17 1:52,N,1,7,179,1,1,6.5,0.5,0.5,1.55,0,,0.3,9.35,1,1
1,1/1/17 1:45,1/1/17 2:18,N,1,112,188,1,5.9,24,0.5,0.5,0,0,,0.3,25.3,2,1
1,1/1/17 1:45,1/1/17 1:47,N,1,42,42,1,0.3,3,0.5,0.5,0,0,,0.3,4.3,2,1
1,1/1/17 1:45,1/1/17 1:51,N,1,235,235,1,0.9,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:45,1/1/17 2:15,N,1,116,255,2,12.5,37.5,0.5,0.5,6.5,5.54,,0.3,50.84,1,1
1,1/1/17 1:45,1/1/17 2:03,N,1,74,147,1,6.1,20,0.5,0.5,0,0,,0.3,21.3,2,1
1,1/1/17 1:44,1/1/17 1:52,N,1,189,65,1,1.6,7.5,0.5,0.5,2.2,0,,0.3,11,1,1
1,1/1/17 1:44,1/1/17 1:50,N,1,189,188,1,1.7,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:44,1/1/17 1:54,N,1,17,225,1,2.3,9.5,0.5,0.5,3,0,,0.3,13.8,1,1
1,1/1/17 1:44,1/1/17 1:47,N,1,80,37,1,0.4,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,1/1/17 1:44,1/1/17 2:07,N,1,145,95,2,8.6,27,0.5,0.5,5.65,0,,0.3,33.95,1,1
1,1/1/17 1:44,1/1/17 2:00,N,1,255,52,2,4.7,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
1,1/1/17 1:44,1/1/17 1:54,N,1,61,61,1,2.2,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,1/1/17 1:44,1/1/17 1:48,N,1,112,255,1,0.7,5,0.5,0.5,1.25,0,,0.3,7.55,1,1
1,1/1/17 1:44,1/1/17 1:54,N,1,89,181,2,2.6,10,0.5,0.5,0,0,,0.3,11.3,2,1
1,1/1/17 1:44,1/1/17 1:44,N,1,168,168,1,1.4,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
1,1/1/17 1:44,1/1/17 2:13,N,1,61,76,1,4.9,21.5,0.5,0.5,0,0,,0.3,22.8,2,1
1,1/1/17 1:44,1/1/17 1:56,N,1,145,80,1,3.2,12,0.5,0.5,2.65,0,,0.3,15.95,1,1
1,1/1/17 1:44,1/1/17 1:46,N,1,75,74,2,0.7,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,1/1/17 1:44,1/1/17 1:57,N,1,243,247,1,3.5,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
1,1/1/17 1:44,1/1/17 1:44,N,1,62,62,1,0.2,2.5,0.5,0.5,0,0,,0.3,3.8,3,1
1,1/1/17 1:44,1/1/17 1:54,N,1,181,189,1,1.5,8,0.5,0.5,0,0,,0.3,9.3,1,1
1,1/1/17 1:44,1/1/17 1:59,N,1,244,41,1,3.8,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
1,1/1/17 1:44,1/1/17 1:46,N,1,129,260,1,0.7,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,1/1/17 1:43,1/1/17 2:20,N,1,24,20,3,7,24,0.5,0.5,1,0,,0.3,26.3,1,1
1,1/1/17 1:43,1/1/17 2:09,N,1,181,145,1,7,24.5,0.5,0.5,6.45,0,,0.3,32.25,1,1
1,1/1/17 1:44,1/1/17 1:54,N,1,82,173,1,1.6,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
1,1/1/17 1:43,1/1/17 1:47,N,1,97,97,1,0.7,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,1/1/17 1:43,1/1/17 2:10,N,1,97,29,1,11.8,35,0.5,0.5,7.25,0,,0.3,43.55,1,1
1,1/1/17 1:43,1/1/17 1:44,N,5,65,65,1,0.3,0,0,0,0,0,,0,0,4,2
1,1/1/17 1:43,1/1/17 1:51,N,1,92,121,1,2.6,9.5,0.5,0.5,2.15,0,,0.3,12.95,1,1
1,1/1/17 1:43,1/1/17 2:02,N,1,61,255,1,3.9,16,0.5,0.5,0,0,,0.3,17.3,2,1
1,1/1/17 1:43,1/1/17 2:14,N,1,167,18,4,6.1,25,0.5,0.5,0,0,,0.3,26.3,2,1
1,1/1/17 1:43,1/1/17 2:07,N,1,173,49,3,10.2,30,0.5,0.5,0,0,,0.3,31.3,2,1
1,1/1/17 1:43,1/1/17 1:59,N,1,112,140,3,4.1,15.5,0.5,0.5,5.88,0,,0.3,22.68,1,1
1,1/1/17 1:43,1/1/17 2:07,N,1,257,225,1,5,19.5,0.5,0.5,0,0,,0.3,20.8,2,1
1,1/1/17 1:43,1/1/17 1:51,N,1,75,42,1,2.2,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,1/1/17 1:29,1/1/17 1:52,N,1,168,197,1,13,37,0.5,0.5,0,5.54,,0.3,43.84,2,1
1,1/1/17 1:43,1/1/17 2:05,N,1,97,90,1,4.9,18.5,0.5,0.5,3.95,0,,0.3,23.75,1,1
1,1/1/17 1:43,1/1/17 2:04,N,1,95,146,1,9.2,27.5,0.5,0.5,5,0,,0.3,33.8,1,1
1,1/1/17 1:43,1/1/17 1:53,N,1,146,260,1,2.2,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,1/1/17 1:42,1/1/17 2:01,N,1,145,107,1,4,16,0.5,0.5,3.45,0,,0.3,20.75,1,1
1,1/1/17 1:42,1/1/17 1:49,N,1,7,179,1,1.3,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,1/1/17 1:43,1/1/17 1:48,N,1,80,255,2,0.6,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,1/1/17 1:42,1/1/17 1:50,N,1,181,62,2,1.6,8,0.5,0.5,2,0,,0.3,11.3,1,1
1,1/1/17 1:42,1/1/17 2:02,N,1,255,249,1,4.4,17,0.5,0.5,3.65,0,,0.3,21.95,1,1
1,1/1/17 1:42,1/1/17 1:58,N,1,255,198,1,3.5,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
1,1/1/17 1:42,1/1/17 1:59,N,1,225,61,1,2.7,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
1,1/1/17 1:42,1/1/17 2:15,N,1,40,116,1,14.4,42,0.5,0.5,8.65,0,,0.3,51.95,1,1
1,1/1/17 1:41,1/1/17 1:57,N,1,61,52,1,3.6,14,0.5,0.5,3.05,0,,0.3,18.35,1,1
1,1/1/17 1:41,1/1/17 2:02,N,1,39,49,1,4.6,17.5,0.5,0.5,0,0,,0.3,18.8,1,1
1,1/1/17 1:41,1/1/17 1:57,N,1,247,129,2,7.6,22.5,0.5,0.5,0,8,,0.3,31.8,2,1
1,1/1/17 1:41,1/1/17 2:17,N,1,255,265,1,21.7,59,0.5,0.5,0,5.54,,0.3,65.84,2,1
1,1/1/17 1:41,1/1/17 1:48,N,1,74,41,1,1.2,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,1/1/17 1:41,1/1/17 1:48,N,1,223,7,1,1.6,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:41,1/1/17 1:51,N,1,116,244,4,2.5,10,0.5,0.5,2.5,0,,0.3,13.8,1,1
1,1/1/17 1:41,1/1/17 1:43,N,1,116,116,1,0.3,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
1,1/1/17 1:41,1/1/17 1:51,N,1,42,41,1,1.8,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,1/1/17 1:41,1/1/17 2:01,N,1,40,225,1,4.5,16,0.5,0.5,3.45,0,,0.3,20.75,1,1
1,1/1/17 1:41,1/1/17 2:01,N,1,69,241,2,6,21,0.5,0.5,0,0,,0.3,22.3,2,1
1,1/1/17 1:40,1/1/17 1:46,N,1,36,37,1,1.1,5.5,0.5,0.5,0.5,0,,0.3,7.3,1,1
1,1/1/17 1:41,1/1/17 2:02,N,1,255,179,1,5,18.5,0.5,0.5,3.95,0,,0.3,23.75,1,1
1,1/1/17 1:40,1/1/17 1:48,N,1,134,216,1,3.3,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
1,1/1/17 1:40,1/1/17 1:59,N,1,41,141,1,3.6,15.5,0.5,0.5,2,0,,0.3,18.8,1,1
1,1/1/17 1:40,1/1/17 1:46,N,1,166,41,1,0.9,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
1,1/1/17 1:40,1/1/17 1:50,N,1,69,74,1,2.5,10.5,0.5,0.5,0,0,,0.3,11.8,4,1
1,1/1/17 1:40,1/1/17 1:48,N,1,256,80,1,1.3,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:40,1/1/17 1:47,N,1,89,85,1,1.1,6.5,0,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:40,1/1/17 1:46,N,1,7,223,2,1,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:40,1/1/17 1:40,N,5,32,32,1,7.2,80,0,0,5,0,,0,85,1,2
1,1/1/17 1:40,1/1/17 2:14,N,1,106,142,1,10.4,34.5,0.5,0.5,7.15,0,,0.3,42.95,1,1
1,1/1/17 1:40,1/1/17 1:45,N,1,25,54,2,1.3,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:40,1/1/17 1:46,N,1,129,129,1,0.9,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:40,1/1/17 1:50,N,1,82,129,1,2.2,10,0.5,0.5,0,0,,0.3,11.3,2,1
1,1/1/17 1:40,1/1/17 2:05,N,1,129,258,1,5.3,20.5,0.5,0.5,4.35,0,,0.3,26.15,1,1
1,1/1/17 1:39,1/1/17 1:51,N,1,256,148,1,2.1,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
1,1/1/17 1:39,1/1/17 1:50,N,1,82,226,2,1.8,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,1/1/17 1:39,1/1/17 2:00,N,1,193,197,1,11.2,32,0.5,0.5,0,0,,0.3,33.3,2,1
1,1/1/17 1:39,1/1/17 1:54,N,1,14,181,1,5.5,18,0.5,0.5,1,0,,0.3,20.3,1,1
1,1/1/17 1:40,1/1/17 1:48,N,1,210,149,1,1.8,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,1/1/17 1:39,1/1/17 1:48,N,1,41,151,2,1.5,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,1/1/17 1:39,1/1/17 1:46,N,1,152,42,1,1.3,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:39,1/1/17 1:54,N,1,223,7,1,1.4,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
1,1/1/17 1:39,1/1/17 2:05,N,1,168,18,1,6.3,23.5,0.5,0.5,0,0,,0.3,24.8,2,1
1,1/1/17 1:39,1/1/17 2:06,N,1,226,82,4,7.7,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
1,1/1/17 1:39,1/1/17 1:48,N,1,145,179,1,2.1,9,0.5,0.5,2.05,0,,0.3,12.35,1,1
1,1/1/17 1:39,1/1/17 2:01,N,4,130,265,2,16.2,61.5,0.5,0.5,0,0,,0.3,62.8,2,1
1,1/1/17 1:39,1/1/17 1:47,N,1,70,223,1,3.4,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
1,1/1/17 1:38,1/1/17 1:47,N,1,42,127,1,4.1,13.5,0.5,0.5,0,0,,0.3,14.8,3,1
1,1/1/17 1:38,1/1/17 1:42,N,1,95,95,2,0.9,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,1/1/17 1:38,1/1/17 1:44,N,1,75,42,1,1.7,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:38,1/1/17 1:55,N,1,235,42,1,4.5,17,0.5,0.5,0,0,,0.3,18.3,2,1
1,1/1/17 1:38,1/1/17 2:05,N,1,181,158,1,7,24,0,0.5,4.95,0,,0.3,29.75,1,1
1,1/1/17 1:38,1/1/17 1:48,N,1,242,248,1,2,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,1/1/17 1:38,1/1/17 1:41,N,1,61,61,1,0.7,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,1/1/17 1:38,1/1/17 1:45,N,1,112,80,1,1.3,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1
1,1/1/17 1:38,1/1/17 1:45,N,1,212,213,1,1.5,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:38,1/1/17 1:42,N,1,82,82,1,0.6,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,1/1/17 1:38,1/1/17 2:10,N,1,260,164,1,6.1,25.5,0.5,0.5,2,0,,0.3,28.8,1,1
1,1/1/17 1:39,1/1/17 1:52,N,1,129,226,1,2.3,11,0.5,0.5,1,0,,0.3,13.3,1,1
1,1/1/17 1:38,1/1/17 1:43,N,1,77,35,1,1.1,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:38,1/1/17 1:59,N,1,75,242,2,7.7,24,0.5,0.5,0,0,,0.3,25.3,2,1
1,1/1/17 1:38,1/1/17 1:44,N,1,7,226,2,1.4,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:38,1/1/17 1:57,N,1,181,37,1,3.6,15.5,0.5,0.5,3.35,0,,0.3,20.15,1,1
1,1/1/17 1:38,1/1/17 1:45,N,1,17,97,1,1.4,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,1/1/17 1:37,1/1/17 1:47,N,1,145,255,1,2.8,10,0.5,0.5,2.25,0,,0.3,13.55,1,1
1,1/1/17 1:38,1/1/17 1:57,N,1,181,181,1,3.7,16,0.5,0.5,0,0,,0.3,17.3,2,1
1,1/1/17 1:37,1/1/17 1:45,N,1,225,80,1,1.3,7.5,0.5,0.5,1.75,0,,0.3,10.55,1,1
1,1/1/17 1:37,1/1/17 1:41,N,1,145,112,1,1.3,5.5,0.5,0.5,2,0,,0.3,8.8,1,1
1,1/1/17 1:37,1/1/17 1:56,N,1,256,79,2,3,14.5,0.5,0.5,3.15,0,,0.3,18.95,1,1
1,1/1/17 1:37,1/1/17 1:56,N,1,255,225,2,2.6,13.5,0.5,0.5,1,0,,0.3,15.8,1,1
1,1/1/17 1:37,1/1/17 2:19,N,5,225,117,1,15.4,50,0,0,0,2.08,,0,52.08,2,2
1,1/1/17 1:37,1/1/17 1:46,N,1,189,33,2,1.4,8,0.5,0.5,3,0,,0.3,12.3,1,1
1,1/1/17 1:37,1/1/17 1:45,N,1,226,7,1,1.5,7.5,0.5,0.5,1.75,0,,0.3,10.55,1,1
1,1/1/17 1:37,1/1/17 1:44,N,1,42,152,1,1.4,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:37,1/1/17 1:43,N,1,74,74,1,0.9,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:37,1/1/17 1:55,N,1,146,65,1,6.2,20.5,0.5,0.5,4.35,0,,0.3,26.15,1,1
1,1/1/17 1:37,1/1/17 1:44,N,1,82,56,1,1.7,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,1/1/17 1:37,1/1/17 1:45,N,1,145,226,1,1.3,7.5,0.5,0.5,2,0,,0.3,10.8,1,1
1,1/1/17 1:36,1/1/17 1:45,N,1,82,56,1,1.4,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,1/1/17 1:36,1/1/17 1:39,N,5,32,32,1,7.2,88.08,0,0,0,0,,0,88.08,4,2
1,1/1/17 1:36,1/1/17 1:48,N,1,247,244,2,1.9,10,0.5,0.5,0,0,,0.3,11.3,1,1
1,1/1/17 1:36,1/1/17 1:46,N,1,37,17,1,1.7,9,0.5,0.5,2.05,0,,0.3,12.35,1,1
1,1/1/17 1:36,1/1/17 1:48,N,1,243,69,1,1.6,9.5,0.5,0.5,3.2,0,,0.3,14,1,1
1,1/1/17 1:36,1/1/17 1:48,N,1,129,260,4,2.2,10,0.5,0.5,0,0,,0.3,11.3,4,1
1,1/1/17 1:36,1/1/17 1:41,N,1,7,146,1,1,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,1/1/17 1:36,1/1/17 1:40,N,1,35,77,1,0.8,5,0.5,0.5,0,0,,0.3,6.3,3,1
1,1/1/17 1:36,1/1/17 1:43,N,1,41,116,1,1.4,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:36,1/1/17 1:44,N,1,74,247,1,2,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,1/1/17 1:36,1/1/17 1:56,N,1,244,223,2,7,22.5,0.5,0.5,0,5.54,,0.3,29.34,2,1
1,1/1/17 1:36,1/1/17 1:59,N,1,146,164,2,3.8,18,0.5,0.5,0,5.54,,0.3,24.84,2,1
1,1/1/17 1:35,1/1/17 2:17,N,3,65,37,1,4.7,44.5,0.5,0,0,0,,0.3,45.3,1,1
1,1/1/17 1:35,1/1/17 1:44,N,1,181,228,3,2,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,1/1/17 1:35,1/1/17 1:50,N,1,92,260,1,6,19.5,0.5,0.5,0,0,,0.3,20.8,2,1
1,1/1/17 1:35,1/1/17 1:39,N,1,181,181,1,0.9,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,1/1/17 1:35,1/1/17 1:51,N,1,145,223,1,2.5,12.5,0.5,0.5,2.75,0,,0.3,16.55,1,1
1,1/1/17 1:35,1/1/17 2:12,N,1,7,28,4,9.8,36.5,0.5,0.5,5,0,,0.3,42.8,1,1
1,1/1/17 1:35,1/1/17 1:51,N,1,65,37,1,3,13,0.5,0.5,2.85,0,,0.3,17.15,1,1
1,1/1/17 1:35,1/1/17 1:58,N,1,36,112,1,3.9,17,0.5,0.5,4.55,0,,0.3,22.85,1,1
1,1/1/17 1:35,1/1/17 1:54,N,1,80,211,1,3.8,16,0.5,0.5,3.45,0,,0.3,20.75,1,1
1,1/1/17 1:35,1/1/17 1:50,N,1,181,62,1,2.7,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
1,1/1/17 1:35,1/1/17 1:39,N,1,223,7,1,1.1,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,1/1/17 1:35,1/1/17 1:39,N,1,129,260,2,0.6,5,0,0.5,0,0,,0.3,5.8,2,1
1,1/1/17 1:35,1/1/17 1:42,N,1,260,82,1,1,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,1/1/17 1:34,1/1/17 1:41,N,1,129,129,1,0.8,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,1/1/17 1:34,1/1/17 1:43,N,1,223,7,1,1,7.5,0.5,0.5,1.32,0,,0.3,10.12,1,1
1,1/1/17 1:35,1/1/17 1:42,N,1,61,181,1,1.7,8,0.5,0.5,1.4,0,,0.3,10.7,1,1
1,1/1/17 1:34,1/1/17 1:42,N,1,189,61,1,1.4,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,1/1/17 1:34,1/1/17 1:43,N,1,129,260,1,1.5,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,1/1/17 1:34,1/1/17 1:47,N,1,78,213,1,3.1,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
1,1/1/17 1:33,1/1/17 1:52,N,1,181,225,1,3.6,15.5,0.5,0.5,0,0,,0.3,16.8,2,1
1,1/1/17 1:33,1/1/17 1:34,N,1,159,159,1,1.9,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
1,1/1/17 1:33,1/1/17 1:43,N,1,7,223,2,2.2,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1
1,1/1/17 1:33,1/1/17 1:58,N,1,7,64,1,13,37.5,0.5,0.5,40,0,,0.3,78.8,1,1
1,1/1/17 1:33,1/1/17 1:44,N,1,17,188,1,2.4,10,0.5,0.5,2.8,0,,0.3,14.1,1,1
1,1/1/17 1:33,1/1/17 1:47,N,1,129,145,1,6.2,18,0.5,0.5,0,0,,0.3,19.3,2,1
1,1/1/17 1:33,1/1/17 1:53,N,1,256,87,2,3.5,15.5,0.5,0.5,3.35,0,,0.3,20.15,1,1
1,1/1/17 1:33,1/1/17 1:49,N,1,256,36,1,3.5,14,0.5,0.5,0,0,,0.3,15.3,2,1
1,1/1/17 1:33,1/1/17 1:40,N,1,95,96,1,2.1,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1
1,1/1/17 1:33,1/1/17 2:03,N,1,181,170,1,6.8,25.5,0.5,0.5,5.35,0,,0.3,32.15,1,1
1,1/1/17 1:32,1/1/17 1:39,N,1,42,168,3,1.5,7,0.5,0.5,1.65,0,,0.3,9.95,1,1
1,1/1/17 1:32,1/1/17 1:50,N,1,181,255,2,6.8,21.5,0.5,0.5,5,0,,0.3,27.8,1,1
1,1/1/17 1:32,1/1/17 1:47,N,1,75,50,1,4.6,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
1,1/1/17 1:32,1/1/17 1:46,N,1,82,173,1,1.9,11,0.5,0.5,0,0,,0.3,12.3,2,1
1,1/1/17 1:32,1/1/17 1:52,N,1,166,248,1,7.9,25,0.5,0.5,0,0,,0.3,26.3,1,1
1,1/1/17 1:32,1/1/17 1:53,N,1,130,191,1,6.1,21,0.5,0,0,0,,0,21.5,3,2
1,1/1/17 1:32,1/1/17 1:44,N,1,129,7,1,2.3,10.5,0.5,0.5,2.35,0,,0.3,14.15,1,1
1,1/1/17 1:32,1/1/17 1:41,N,1,75,247,1,2.7,10,0.5,0.5,0,0,,0.3,11.3,2,1
1,1/1/17 1:32,1/1/17 1:40,N,1,17,97,1,1.5,7.5,0.5,0.5,1.75,0,,0.3,10.55,1,1
1,1/1/17 1:32,1/1/17 2:11,N,1,212,169,1,2.9,25,0.5,0.5,0,0,,0.3,26.3,4,1
1,1/1/17 1:32,1/1/17 2:20,N,1,37,186,1,7,33,0.5,0.5,10.25,0,,0.3,44.55,1,1
1,1/1/17 1:32,1/1/17 1:38,N,1,260,129,1,1.1,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,1/1/17 1:32,1/1/17 1:37,N,1,7,179,1,1.1,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,1/1/17 1:32,1/1/17 1:38,N,1,223,223,1,1.1,6,0.5,0.5,1.8,0,,0.3,9.1,1,1
1,1/1/17 1:31,1/1/17 1:40,N,1,75,69,1,2.3,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,1/1/17 1:31,1/1/17 1:43,N,1,129,226,2,1.7,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,1/1/17 1:32,1/1/17 1:51,N,1,225,62,2,3.9,15.5,0.5,0.5,4.2,0,,0.3,21,1,1
1,1/1/17 1:31,1/1/17 1:39,N,1,82,82,1,1.3,6.5,0.5,0.5,1.55,0,,0.3,9.35,1,1
1,1/1/17 1:31,1/1/17 1:51,N,1,129,96,1,8.4,25.5,0.5,0.5,0,0,,0.3,26.8,2,1
1,1/1/17 1:31,1/1/17 1:38,N,1,244,116,2,1.4,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,1/1/17 1:31,1/1/17 1:57,N,1,225,39,3,4.5,19.5,0,0.5,0,0,,0.3,20.3,1,1
1,1/1/17 1:31,1/1/17 1:46,N,1,129,56,1,2.4,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
1,1/1/17 1:31,1/1/17 1:54,N,1,255,36,1,4.1,17.5,0.5,0.5,2,0,,0.3,20.8,1,1
1,1/1/17 1:31,1/1/17 1:55,N,1,147,18,1,4.1,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
1,1/1/17 1:31,1/1/17 1:41,N,1,82,7,1,2,9.5,0.5,0.5,3,0,,0.3,13.8,1,1
